game_id,patch,league,team1,team2,winner,team1_picks,team2_picks,team1_bans,team2_bans
LOLTMNT03_205996,15.04,NEXO,Blue,Red,Red,"['Maokai', 'Jax', 'Ezreal', 'Renata Glasc', 'Taliyah']","[""K'Sante"", 'Diana', ""Kai'Sa"", 'Nautilus', 'Viktor']","['Amumu', 'Ambessa', 'Smolder', 'Yasuo', 'Yone']","['Skarner', 'Corki', 'Mel', 'Braum', 'Aurora']"
LOLTMNT06_107226,15.04,PRM,Blue,Red,Blue,"['Varus', 'Aurora', 'Renata Glasc', 'Poppy', 'Jarvan IV']","['Xin Zhao', 'Leona', 'Sivir', 'Jax', 'Galio']","['Kalista', 'Jayce', 'Braum', 'Akali', 'Ahri']","['Vi', 'Orianna', nan, 'Viego', ""Bel'Veth""]"
LOLTMNT03_207029,15.04,NEXO,Blue,Red,Red,"['Ambessa', 'Jarvan IV', ""Kai'Sa"", 'Nautilus', 'Viktor']","['Ezreal', 'Maokai', 'Aurora', 'Poppy', 'Pantheon']","['Jayce', 'Hwei', 'Vi', 'Rell', 'Braum']","[""K'Sante"", 'Sejuani', 'Skarner', 'Orianna', 'Rakan']"
LOLTMNT03_206058,15.04,NEXO,Blue,Red,Red,"['Aurora', 'Miss Fortune', 'Urgot', 'Lee Sin', 'Leona']","['Sion', 'Ivern', 'Sivir', 'LeBlanc', 'Braum']","['Ezreal', 'Udyr', 'Skarner', 'Rell', 'Azir']","['Corki', 'Vi', 'Pantheon', 'Poppy', 'Nidalee']"
LOLTMNT06_107240,15.04,TCL,Blue,Red,Blue,"['Maokai', 'Ambessa', ""Kai'Sa"", 'Rakan', 'Hwei']","['Jayce', 'Ezreal', 'Xin Zhao', 'Leona', 'Azir']","['Zyra', 'Vi', 'Wukong', 'Braum', 'Taliyah']","['Skarner', 'Kalista', 'Sejuani', 'Rell', 'Nautilus']"
LOLTMNT03_207200,15.04,HW,Blue,Red,Blue,"['Skarner', 'Varus', 'Orianna', 'Ambessa', 'Thresh']","['Jayce', 'Viktor', 'Jarvan IV', 'Rell', 'Sivir']","['Vi', 'Wukong', 'Ivern', 'Corki', 'Jhin']","['Viego', 'Ezreal', 'Kalista', 'Poppy', 'Rumble']"
LOLTMNT06_106233,15.04,TCL,Blue,Red,Red,"['Vi', 'Rell', 'Corki', 'Orianna', 'Gnar']","['Varus', 'Taliyah', 'Viego', 'Poppy', 'Sion']","['Kalista', 'Sejuani', ""K'Sante"", 'Nautilus', 'Renata Glasc']","['Skarner', 'Rumble', 'Zyra', 'Ahri', 'Aurora']"
LOLTMNT03_206244,15.04,HW,Blue,Red,Blue,"['Rumble', 'Wukong', 'Kalista', 'Syndra', 'Leona']","['Corki', 'Sejuani', 'Irelia', 'Taliyah', 'Braum']","['Camille', 'Poppy', 'Maokai', 'Cassiopeia', 'Akali']","['Viego', 'Vi', 'Ezreal', 'Azir', 'Sylas']"
LOLTMNT03_206242,15.04,RL,Blue,Red,Blue,"['Aurora', 'Ezreal', 'Rell', 'Skarner', 'Akali']","['Corki', ""K'Sante"", 'Nautilus', 'Mel', 'Lillia']","['Ivern', 'Pantheon', 'Rumble', 'Zyra', ""Kai'Sa""]","['Maokai', 'Azir', 'Varus', 'Ambessa', 'Gnar']"
LOLTMNT06_107248,15.04,TCL,Blue,Red,Red,"['Nautilus', 'Rumble', 'Jhin', 'Lee Sin', 'Ryze']","['Ashe', 'Wukong', 'Alistar', 'Ornn', 'Ahri']","['Sejuani', 'Kalista', 'Braum', 'Galio', ""K'Sante""]","['Skarner', 'Zyra', 'Nocturne', 'Sylas', 'Pantheon']"
LOLTMNT03_206255,15.04,HW,Blue,Red,Blue,"['Vi', ""K'Sante"", 'Rakan', 'Azir', 'Zeri']","['Volibear', 'Nautilus', 'Xayah', 'Fiora', 'Swain']","['Camille', 'Maokai', 'Poppy', 'Gnar', 'Gwen']","['Viego', 'Ezreal', 'Renata Glasc', 'Ziggs', 'Jinx']"
LOLTMNT06_106235,15.04,PRM,Blue,Red,Red,"['Rell', ""Cho'Gath"", 'Varus', 'Darius', 'Akali']","['Sion', 'Viktor', 'Corki', 'Leona', 'Lillia']","['Galio', 'Kindred', 'Poppy', ""Bel'Veth"", 'Xin Zhao']","['Jarvan IV', 'Elise', 'Nocturne', 'Wukong', ""Kha'Zix""]"
LOLTMNT03_207221,15.04,RL,Blue,Red,Red,"['Varus', 'Volibear', 'Leona', 'Anivia', 'Gnar']","['Jhin', 'Vi', 'Rakan', 'Taliyah', 'Aatrox']","['Azir', 'Poppy', 'Ambessa', 'Orianna', 'Jax']","['Ivern', 'Pantheon', 'Maokai', 'Viktor', 'Swain']"
LOLTMNT03_206261,15.04,ROL,Blue,Red,Red,"['Varus', 'Wukong', 'Aurora', 'Ambessa', 'Alistar']","['Orianna', 'Sivir', 'Xin Zhao', ""K'Sante"", 'Poppy']","['Nocturne', 'Ezreal', 'Syndra', 'Lulu', 'Gnar']","['Ivern', 'Zyra', 'Skarner', 'Fiora', 'Braum']"
LOLTMNT03_207234,15.04,RL,Blue,Red,Blue,"['Ashe', 'Xin Zhao', 'Rumble', 'Poppy', 'Viktor']","[""Kai'Sa"", 'Wukong', 'Yone', 'Alistar', 'Syndra']","['Azir', 'Elise', 'Ambessa', 'Orianna', 'Blitzcrank']","['Ivern', 'Pantheon', 'Maokai', 'Braum', 'Renata Glasc']"
LOLTMNT06_106241,15.04,PRM,Blue,Red,Blue,"['Tristana', 'Poppy', 'Taliyah', 'Viego', ""K'Sante""]","['Kalista', 'Renata Glasc', 'Zyra', 'Hwei', 'Gnar']","['Jarvan IV', 'Elise', 'Wukong', 'Ornn', 'Cassiopeia']","['Galio', 'Seraphine', 'Nocturne', ""Bel'Veth"", 'Xin Zhao']"
LOLTMNT03_206278,15.04,ROL,Blue,Red,Blue,"['Ezreal', 'Braum', 'Viego', 'Ornn', 'Ryze']","[""Kai'Sa"", 'Maokai', 'Zilean', 'Jayce', 'Aatrox']","['Ivern', 'Zyra', 'Skarner', 'Fiora', 'Pantheon']","['Nocturne', 'Corki', 'Vi', 'Syndra', 'Viktor']"
LOLTMNT03_206280,15.04,RL,Blue,Red,Red,"['Miss Fortune', 'Sejuani', 'Jax', 'Seraphine', 'Ziggs']","['Caitlyn', 'Jarvan IV', 'Kennen', 'Galio', 'Milio']","['Braum', 'Kalista', 'Pantheon', 'Karma', 'Lux']","['Azir', 'Maokai', 'Elise', 'Blitzcrank', 'Amumu']"
LOLTMNT06_107257,15.04,PRM,Blue,Red,Red,"['Ornn', 'Xin Zhao', ""Kai'Sa"", 'Syndra', 'Lulu']","['Ezreal', 'Azir', 'Braum', 'Shen', 'Ivern']","['Galio', 'Seraphine', 'Kindred', ""Bel'Veth"", 'Wukong']","['Jarvan IV', 'Elise', 'Nocturne', 'Bard', 'Rakan']"
LOLTMNT03_206288,15.04,ROL,Blue,Red,Blue,"['Viktor', 'Jarvan IV', 'Rumble', 'Rell', 'Miss Fortune']","['Yone', 'Ashe', 'Thresh', 'Galio', 'Gwen']","['Ivern', 'Zyra', 'Skarner', 'Lillia', 'Fiora']","['Nocturne', 'Corki', 'Azir', 'Lulu', 'Blitzcrank']"
LOLTMNT03_206290,15.04,RL,Blue,Red,Blue,"['Lulu', 'Xayah', 'Ivern', ""Cho'Gath"", 'Camille']","['Amumu', 'Tristana', 'Blitzcrank', 'Jayce', 'Renekton']","['Azir', 'Shyvana', 'Ambessa', 'Smolder', 'Gwen']","['Kalista', 'Pantheon', 'Maokai', 'Sion', 'Ornn']"
LOLTMNT06_106254,15.04,TCL,Blue,Red,Blue,"['Varus', 'Vi', 'Ambessa', 'Leona', 'Aurora']","['Sejuani', 'Kalista', 'Warwick', 'Hwei', 'Taric']","['Poppy', 'Corki', 'Rumble', 'Renata Glasc', 'Taliyah']","['Skarner', ""K'Sante"", 'Jayce', 'Azir', 'Ahri']"
LOLTMNT03_207359,15.04,HW,Blue,Red,Blue,"['Ezreal', 'Ivern', 'Leona', 'Syndra', ""K'Sante""]","['Skarner', 'Varus', 'Alistar', 'Viktor', 'Camille']","['Mel', 'Ambessa', 'Rell', 'Ahri', 'Orianna']","['Maokai', 'Zyra', 'Jayce', 'Sylas', 'Azir']"
LOLTMNT03_207375,15.04,HW,Blue,Red,Blue,"['Rakan', 'Lillia', 'Yone', 'Sivir', 'Sion']","['Nautilus', 'Sejuani', ""Kai'Sa"", 'Taliyah', 'Jax']","['Mel', 'Ambessa', 'Poppy', 'Orianna', 'Ahri']","['Zyra', 'Maokai', 'Rell', 'Miss Fortune', 'Smolder']"
LOLTMNT06_107272,15.04,TCL,Blue,Red,Blue,"[""K'Sante"", ""Kai'Sa"", 'Yone', 'Viego', 'Alistar']","['Ezreal', 'Gnar', 'Nautilus', 'Zyra', 'Smolder']","['Corki', 'Rumble', 'Jayce', 'Pantheon', 'Nocturne']","['Skarner', 'Orianna', 'Maokai', 'Rell', 'Diana']"
LOLTMNT06_106258,15.04,TCL,Blue,Red,Blue,"['Rumble', 'Pantheon', 'Taliyah', 'Nilah', 'Senna']","['Nocturne', 'Rell', 'Azir', 'Karma', 'Sivir']","['Poppy', 'Orianna', 'Corki', 'Ashe', 'Miss Fortune']","['Skarner', 'Jayce', 'Maokai', 'Rakan', 'Braum']"
LOLTMNT03_206439,15.04,HW,Blue,Red,Red,"['Rumble', 'Hecarim', 'Galio', 'Corki', 'Swain']","['Aatrox', 'Wukong', 'Orianna', 'Tristana', 'Karma']","['Poppy', 'Zyra', 'Maokai', 'Renata Glasc', 'Lulu']","['Rell', 'Mel', 'Ambessa', 'Blitzcrank', 'Pyke']"
LOLTMNT06_106259,15.04,TCL,Blue,Red,Blue,"['Ashe', 'Darius', 'Ahri', 'Blitzcrank', 'Gragas']","['Viktor', 'Lulu', 'Zeri', 'Jarvan IV', 'Camille']","['Sylas', 'Jayce', 'Corki', 'Ornn', 'Ivern']","['Skarner', 'Orianna', 'Maokai', 'Elise', 'Pyke']"
LOLTMNT06_107278,15.04,TCL,Blue,Red,Blue,"['Orianna', 'Corki', 'Poppy', 'Volibear', 'Olaf']","['Galio', 'Tristana', ""Cho'Gath"", 'Elise', 'Dr. Mundo']","['Sylas', ""Rek'Sai"", 'Caitlyn', 'Shaco', 'Xin Zhao']","['Skarner', 'Jayce', 'Maokai', 'Jax', 'Fiora']"
LOLTMNT06_106260,15.04,AL,Blue,Red,Blue,"['Sejuani', ""K'Sante"", 'Corki', 'Rell', 'Yone']","['Varus', 'Rumble', 'Azir', 'Pantheon', 'Alistar']","['Viktor', 'Fiora', 'Skarner', 'Xin Zhao', 'Vi']","['Ivern', 'Maokai', 'Ambessa', 'Akali', 'Sylas']"
LOLTMNT06_107280,15.04,AL,Blue,Red,Red,"['Ambessa', 'Ezreal', 'Xin Zhao', 'Akali', 'Rakan']","['Orianna', 'Nocturne', 'Kalista', 'Warwick', 'Poppy']","['Ivern', 'Maokai', 'Renekton', 'Renata Glasc', 'Camille']","['Viktor', 'Fiora', 'Skarner', 'Galio', 'Ahri']"
LOLTMNT06_107281,15.04,AL,Blue,Red,Red,"['Maokai', 'Tristana', 'Nautilus', 'Sivir', 'Sion']","['Ashe', 'Aurora', 'Braum', 'Volibear', 'Gnar']","['Ivern', 'Jayce', 'Vi', 'Irelia', 'Jarvan IV']","['Viktor', 'Fiora', 'Skarner', ""Kai'Sa"", 'Ziggs']"
LOLTMNT06_106264,15.04,AL,Blue,Red,Red,"['Corki', 'Maokai', 'Jayce', 'Yone', 'Poppy']","['Ezreal', 'Wukong', 'Syndra', 'Rakan', 'Malphite']","['Ryze', 'Taliyah', 'Viktor', 'Sion', 'Rell']","['Skarner', 'Ivern', ""K'Sante"", 'Akali', 'LeBlanc']"
LOLTMNT06_106265,15.04,AL,Blue,Red,Red,"['Pantheon', 'Ahri', 'Ambessa', 'Zeri', 'Braum']","['Xin Zhao', 'Rell', 'Renekton', 'Vex', 'Sivir']","['Ryze', 'Taliyah', 'Nocturne', 'Orianna', 'Aurora']","['Skarner', 'Ivern', ""K'Sante"", 'Renata Glasc', 'Alistar']"
LOLTMNT03_206516,15.04,LJL,Blue,Red,Red,"['Ambessa', 'Xin Zhao', 'Ezreal', 'Rakan', 'Viktor']","[""K'Sante"", 'Varus', 'Braum', 'Pantheon', 'Sylas']","['Galio', 'Jayce', 'Camille', 'Vi', 'Sejuani']","['Rumble', 'Zyra', 'Skarner', 'Karma', 'Neeko']"
LOLTMNT03_206518,15.04,LJL,Blue,Red,Blue,"['Varus', 'Pantheon', 'Braum', 'Kennen', 'Anivia']","['Ambessa', 'Xin Zhao', 'Corki', 'Bard', 'Caitlyn']","['Zyra', 'Nocturne', 'Rumble', 'Karma', 'Neeko']","['Galio', 'Jayce', 'Camille', 'Jax', 'Sylas']"
LOLTMNT03_206522,15.04,LJL,Blue,Red,Red,"['Corki', 'Gwen', 'Jax', 'Poppy', 'Orianna']","[""K'Sante"", 'Xin Zhao', 'Azir', 'Rakan', 'Zeri']","['Zyra', 'Vi', 'Ambessa', 'Renata Glasc', 'Braum']","['Karma', 'Galio', 'Varus', 'Rell', 'Nautilus']"
LOLTMNT03_207464,15.04,LJL,Blue,Red,Blue,"[""K'Sante"", 'Taliyah', 'Rell', 'Zeri', 'Ryze']","['Rumble', 'Corki', 'Maokai', 'Alistar', 'Miss Fortune']","['Zyra', 'Vi', 'Ambessa', 'Viego', 'Braum']","['Karma', 'Galio', 'Varus', 'Ashe', 'Sylas']"
LOLTMNT03_207473,15.04,LJL,Blue,Red,Blue,"['Jax', 'Azir', 'Skarner', 'Sivir', 'Leona']","['Sion', 'Varus', 'Taliyah', 'Orianna', 'Braum']","['Karma', 'Galio', 'Rell', 'Nautilus', 'Poppy']","['Zyra', 'Vi', ""K'Sante"", 'Zeri', 'Corki']"
LOLTMNT06_107292,15.04,TCL,Blue,Red,Red,"['Ambessa', 'Wukong', 'Aurora', 'Miss Fortune', 'Leona']","['Jayce', 'Sejuani', 'Taliyah', 'Corki', 'Rell']","['Kalista', 'Rumble', 'Poppy', 'Ezreal', 'Nilah']","['Skarner', 'Varus', 'Vi', ""Kai'Sa"", 'Rakan']"
LOLTMNT06_107293,15.04,TCL,Blue,Red,Blue,"['Varus', ""K'Sante"", 'Azir', 'Renata Glasc', 'Xin Zhao']","['Vi', 'Jhin', 'Gwen', 'Ahri', 'Bard']","['Zyra', 'Rumble', 'Ezreal', 'Rakan', 'Yone']","['Skarner', 'Maokai', 'Pantheon', 'Poppy', 'Elise']"
LOLTMNT03_207492,15.04,HW,Blue,Red,Red,"['Skarner', 'Leona', 'Jinx', 'Ambessa', 'Ahri']","['Ivern', 'Rell', ""K'Sante"", 'Ashe', 'Taliyah']","['Ezreal', 'Corki', 'Varus', 'Draven', 'Kalista']","['Vi', 'Mel', 'Azir', 'Ornn', 'Rumble']"
LOLTMNT06_106275,15.04,TCL,Blue,Red,Red,"['Pantheon', 'Ezreal', 'Nautilus', 'Galio', 'Camille']","['Ashe', 'Nidalee', 'Braum', 'Gnar', 'Fiora']","['Zyra', 'Rumble', 'Xayah', 'Yone', 'Jax']","['Skarner', 'Maokai', 'Orianna', 'Sion', 'Malphite']"
LOLTMNT03_206564,15.04,LVP SL,Blue,Red,Red,"['Maokai', 'Ezreal', 'Azir', 'Poppy', 'Gnar']","['Varus', 'Pantheon', 'Rell', ""K'Sante"", 'Syndra']","['Rumble', 'Vi', 'Sejuani', 'Taliyah', 'Orianna']","['Skarner', 'Nocturne', 'Jax', 'Ambessa', 'Alistar']"
LOLTMNT03_206568,15.04,HW,Blue,Red,Blue,"['Azir', 'Varus', 'Jayce', 'Rakan', 'Jarvan IV']","['Rumble', 'Nautilus', 'Corki', 'Sivir', 'Ornn']","['Mel', 'Yone', 'Vi', 'Ezreal', 'Viego']","['Lillia', 'Draven', 'Maokai', 'Alistar', 'Braum']"
LOLTMNT06_106277,15.04,TCL,Blue,Red,Red,"['Rumble', 'Senna', 'Nilah', 'Nocturne', 'Akali']","['Viego', 'Ornn', 'Yone', 'Sivir', 'Rakan']","['Zyra', 'Caitlyn', 'Orianna', 'Ziggs', ""Kai'Sa""]","['Skarner', 'Kalista', 'Maokai', 'Jarvan IV', 'Volibear']"
LOLTMNT03_207500,15.04,LVP SL,Blue,Red,Blue,"['Zyra', 'Jayce', 'Miss Fortune', 'Sion', 'Rakan']","['Corki', 'Viego', 'Aurora', 'Leona', 'Ambessa']","['Rumble', 'Vi', 'Sejuani', 'Malphite', ""Cho'Gath""]","['Skarner', 'Nocturne', 'Jax', 'Alistar', 'Braum']"
LOLTMNT03_206569,15.04,ROL,Blue,Red,Blue,"['Maokai', 'Rell', 'Wukong', 'Sivir', 'Orianna']","['Varus', 'Ambessa', 'Braum', 'Viego', 'Syndra']","['Nocturne', 'Ezreal', 'Poppy', 'Sejuani', 'Jarvan IV']","['Skarner', 'Zyra', 'Kalista', 'Ziggs', 'Azir']"
LOLTMNT03_207506,15.04,HW,Blue,Red,Blue,"['Maokai', ""Kai'Sa"", 'Sion', 'Braum', 'Syndra']","['Ezreal', 'Zyra', 'Alistar', 'Aatrox', 'Smolder']","['Draven', 'Aurora', 'Lillia', ""Cho'Gath"", 'Gnar']","['Vi', 'Mel', 'Yone', 'Sylas', 'Viego']"
LOLTMNT03_206585,15.04,LVP SL,Blue,Red,Red,"['Sejuani', 'Sivir', 'Lulu', 'Taliyah', 'Ornn']","['Jinx', 'Karma', 'Darius', 'Nautilus', 'Gwen']","['Jax', 'Nocturne', 'Lillia', 'Camille', 'Alistar']","['Skarner', 'Vi', 'Rumble', 'Renekton', 'Orianna']"
LOLTMNT06_107301,15.04,TCL,Blue,Red,Red,"['Orianna', 'Zeri', 'Lulu', 'Jax', 'Olaf']","['Jarvan IV', 'Jinx', 'Blitzcrank', 'Syndra', 'Kennen']","['Zyra', 'Lee Sin', 'Sion', 'Sylas', 'Viktor']","['Skarner', 'Kalista', 'Maokai', 'Poppy', 'Volibear']"
LOLTMNT03_206586,15.04,ROL,Blue,Red,Blue,"['Ezreal', 'Vi', 'Taliyah', 'Alistar', 'Gnar']","['Azir', 'Leona', 'Pantheon', ""Kai'Sa"", 'Jayce']","['Skarner', 'Zyra', 'Kalista', 'Jhin', 'Malphite']","['Nocturne', 'Poppy', 'Rumble', 'Galio', 'Rakan']"
LOLTMNT03_207519,15.04,HW,Blue,Red,Blue,"['Lillia', 'Tristana', 'Ziggs', 'Renekton', 'Bard']","['Yone', 'Viego', 'Gragas', 'Jhin', 'Karma']","['Aurora', 'Orianna', 'Sejuani', 'Draven', 'Lulu']","['Vi', 'Mel', 'Zeri', 'Poppy', 'Gnar']"
LOLTMNT06_106283,15.04,AL,Blue,Red,Blue,"['Rell', 'Varus', 'Orianna', 'Ambessa', 'Nocturne']","['Corki', 'Skarner', 'Syndra', 'Alistar', 'Camille']","['Taliyah', 'Ryze', 'Ezreal', ""K'Sante"", 'Renekton']","['Fiora', 'Viktor', 'Azir', 'Xin Zhao', 'Vi']"
LOLTMNT03_206609,15.04,LVP SL,Blue,Red,Red,"['Ashe', 'Xin Zhao', 'Ahri', ""Cho'Gath"", 'Renata Glasc']","['Caitlyn', 'Lee Sin', 'Sylas', 'Braum', 'Aatrox']","['Jax', 'Nocturne', 'Lillia', 'Camille', 'Bard']","['Skarner', 'Vi', 'Rumble', 'Renekton', 'Seraphine']"
LOLTMNT03_207530,15.04,ROL,Blue,Red,Blue,"['Corki', 'Jax', 'Ornn', 'Senna', 'Aurora']","['Xin Zhao', 'Ashe', 'Lulu', 'Mordekaiser', ""Cho'Gath""]","['Nocturne', 'Sejuani', 'Jarvan IV', 'Rumble', 'Viktor']","['Kalista', 'Zyra', 'Skarner', 'Nautilus', 'Neeko']"
LOLTMNT03_206614,15.04,HW,Blue,Red,Blue,"['Zeri', 'Lulu', 'Wukong', 'Sejuani', 'Akali']","['Viktor', 'Xayah', 'Gnar', 'Volibear', 'Poppy']","['Orianna', 'Aurora', 'Draven', 'Xin Zhao', 'Amumu']","['Vi', 'Mel', 'Hwei', ""Cho'Gath"", 'Malphite']"
LOLTMNT06_106286,15.04,AL,Blue,Red,Blue,"[""K'Sante"", 'Xin Zhao', 'Ryze', 'Rakan', 'Xayah']","['Sejuani', 'Rumble', 'Tristana', 'Leona', 'Jhin']","['Fiora', 'Azir', 'Yone', 'Sivir', 'Nautilus']","['Taliyah', 'Ezreal', 'Viktor', ""Kai'Sa"", 'Braum']"
LOLTMNT03_207538,15.04,ROL,Blue,Red,Blue,"['Poppy', 'Ziggs', ""K'Sante"", 'Jhin', 'Zac']","['Viktor', 'Nautilus', 'Ivern', 'Olaf', 'Zeri']","['Zyra', 'Kalista', 'Skarner', 'Jinx', 'Tristana']","['Nocturne', 'Sejuani', 'Jarvan IV', 'Taric', 'Amumu']"
LOLTMNT06_107305,15.04,AL,Blue,Red,Blue,"['Ezreal', 'Maokai', 'Nautilus', 'Jayce', 'Ahri']","['Sivir', 'Wukong', 'Aurora', 'Yuumi', 'Gnar']","['Taliyah', 'Ivern', 'Pantheon', 'Sion', 'Malphite']","['Fiora', 'Azir', 'Viktor', 'Yone', 'LeBlanc']"
LOLTMNT03_207544,15.04,ROL,Blue,Red,Blue,"['Nocturne', 'Ahri', 'Twitch', 'Gragas', 'Sona']","['Xayah', 'Rakan', 'Ryze', 'Trundle', 'Aatrox']","['Jarvan IV', 'Rumble', 'Sejuani', 'Amumu', 'Malphite']","['Zyra', 'Skarner', 'Kalista', 'Yuumi', 'Zilean']"
LOLTMNT06_107307,15.04,AL,Blue,Red,Blue,"['Ashe', 'Viego', 'Braum', 'Galio', 'Sion']","['Pantheon', ""Kai'Sa"", 'LeBlanc', 'Neeko', 'Darius']","['Fiora', 'Azir', 'Yone', 'Lulu', 'Renata Glasc']","['Taliyah', 'Ivern', 'Viktor', ""Cho'Gath"", 'Vex']"
LOLTMNT06_106291,15.04,AL,Blue,Red,Blue,"['Yone', 'Jarvan IV', 'Ziggs', 'Pyke', 'Dr. Mundo']","['Hwei', 'Jinx', ""Cho'Gath"", 'Jax', 'Lulu']","['Taliyah', 'Ivern', 'Zeri', 'Vi', 'Thresh']","['Fiora', 'Azir', 'Viktor', 'Mordekaiser', 'Gwen']"
LOLTMNT03_206642,15.04,LJL,Blue,Red,Blue,"['Sejuani', 'Camille', 'Hwei', 'Zeri', 'Lulu']","['Xin Zhao', 'Ambessa', 'Xerath', ""Kai'Sa"", 'Blitzcrank']","['Sylas', 'Vi', 'Kalista', 'Varus', 'Ezreal']","['Jayce', 'Skarner', 'Rell', 'Ashe', 'Leona']"
LOLTMNT03_206654,15.04,LJL,Blue,Red,Blue,"['Xin Zhao', 'Ambessa', 'Taliyah', 'Zeri', 'Yuumi']","['Pantheon', ""K'Sante"", 'Zoe', 'Karma', 'Draven']","['Sylas', 'Vi', 'Kalista', 'Ezreal', 'Varus']","['Jayce', 'Skarner', 'Sejuani', 'Ashe', 'Rell']"
LOLTMNT03_206675,15.04,LJL,Blue,Red,Blue,"['Sejuani', 'Jayce', 'Azir', 'Samira', 'Nautilus']","['Ambessa', 'Varus', 'Lulu', 'Xin Zhao', 'Sylas']","['Nocturne', 'Karma', 'Camille', 'Vi', 'Wukong']","['Zyra', 'Rumble', 'Skarner', 'Blitzcrank', 'Rell']"
LOLTMNT03_206676,15.04,VCS,Blue,Red,Red,"['Ambessa', 'Vi', 'Aurora', 'Miss Fortune', 'Rakan']","['Zyra', 'Corki', ""K'Sante"", 'Ezreal', 'Rell']","['Taliyah', 'Poppy', 'Jayce', 'Renata Glasc', 'Galio']","['Kalista', 'Lee Sin', 'Nocturne', ""Kai'Sa"", 'Leona']"
LOLTMNT03_207614,15.04,LJL,Blue,Red,Blue,"['Sejuani', 'Ambessa', 'Azir', 'Miss Fortune', 'Rell']","['Maokai', 'Kalista', 'Jax', 'Yone', 'Rakan']","['Nocturne', 'Karma', 'Camille', 'Renata Glasc', 'Corki']","['Zyra', 'Rumble', 'Skarner', 'Varus', 'Poppy']"
LOLTMNT03_206681,15.04,VCS,Blue,Red,Blue,"['Ashe', 'Viego', 'Galio', 'Syndra', 'Nautilus']","['Rumble', 'Pantheon', 'Varus', 'Viktor', 'Braum']","['Taliyah', 'Poppy', 'Jayce', 'Renata Glasc', 'Azir']","['Kalista', 'Nocturne', 'Lee Sin', 'Sylas', 'Ahri']"
LOLTMNT03_206700,15.04,VCS,Blue,Red,Blue,"['Udyr', 'Alistar', 'Xayah', 'Wukong', 'LeBlanc']","[""Kai'Sa"", 'Aatrox', 'Leona', 'Azir', 'Maokai']","['Taliyah', 'Poppy', 'Jayce', 'Sylas', 'Ahri']","['Kalista', 'Lee Sin', 'Nocturne', 'Akali', 'Xin Zhao']"
LOLTMNT03_206710,15.04,VCS,Blue,Red,Red,"['Jayce', 'Maokai', 'Viktor', 'Xayah', 'Alistar']","['Corki', 'Zyra', ""K'Sante"", 'Miss Fortune', 'Nautilus']","['Ambessa', 'Aurora', 'Nidalee', 'Leona', 'Ashe']","['Kalista', 'Viego', 'Skarner', 'Ezreal', 'Varus']"
LOLTMNT03_206713,15.04,VCS,Blue,Red,Blue,"['Kalista', 'Sejuani', 'Renata Glasc', 'Camille', 'Taliyah']","['Rumble', 'Vi', 'Karma', 'Caitlyn', 'Tristana']","['Viego', 'Poppy', 'Skarner', 'Ezreal', 'Varus']","['Ambessa', 'Aurora', 'Nidalee', 'Yone', 'Jax']"
LOLTMNT06_107315,15.04,AL,Blue,Red,Blue,"['Ambessa', 'Maokai', 'Ezreal', 'Akali', 'Rakan']","['Sejuani', 'Varus', 'Renekton', 'Orianna', 'Alistar']","['Viktor', 'Fiora', 'Skarner', 'Rell', 'Nautilus']","['Ivern', ""K'Sante"", 'Corki', 'Gwen', 'Aurora']"
LOLTMNT06_107321,15.04,AL,Blue,Red,Red,"['Corki', 'Xin Zhao', 'Azir', 'Nautilus', 'Ornn']","['Vi', 'Taliyah', 'Kalista', 'Rell', 'Gwen']","['Ivern', ""K'Sante"", 'Nocturne', 'Renata Glasc', 'Jayce']","['Viktor', 'Fiora', 'Skarner', 'Rumble', 'Poppy']"
LOLTMNT06_106303,15.04,AL,Blue,Red,Red,"['Yone', 'Ziggs', 'Pantheon', 'Galio', 'Dr. Mundo']","['Aurora', 'Leona', ""Kai'Sa"", 'Volibear', 'Smolder']","['Ivern', ""K'Sante"", 'Nocturne', 'Jayce', 'Viego']","['Viktor', 'Fiora', 'Skarner', 'Rumble', 'Sion']"
LOLTMNT03_206786,15.04,LJL,Blue,Red,Blue,"['Jayce', 'Vi', ""Kai'Sa"", 'Nautilus', 'Mel']","['Ambessa', 'Zyra', 'Xayah', 'Alistar', 'Taliyah']","[""K'Sante"", 'Rumble', 'Skarner', 'Rakan', 'Azir']","['Xin Zhao', 'Varus', 'Camille', 'Galio', 'Sylas']"
LOLTMNT03_206795,15.04,LJL,Blue,Red,Red,"['Jayce', ""Kai'Sa"", 'Pantheon', 'Braum', 'Anivia']","['Ambessa', 'Vi', 'Ahri', 'Rakan', 'Zeri']","['Rumble', ""K'Sante"", 'Skarner', 'Xayah', 'Ezreal']","['Xin Zhao', 'Varus', 'Camille', 'Sylas', 'Galio']"
LOLTMNT03_206810,15.04,VCS,Blue,Red,Blue,"['Corki', 'Sejuani', 'Ambessa', ""Kai'Sa"", 'Nautilus']","['Rumble', 'Syndra', 'Vi', 'Varus', 'Rell']","['Viego', 'Kindred', 'Kalista', 'Renata Glasc', 'Ezreal']","['Zyra', 'Nocturne', 'Jayce', 'Braum', 'Yone']"
